time,event,working,spares,broken,repair_queue,busy_repairers,good_machines
7130.976907945078,failure,10,1,2,1,1,11
7131.649015121214,failure,10,0,3,2,1,10
7133.436750505628,repair_complete,10,1,2,1,1,11
7133.689287376453,repair_complete,10,2,1,0,1,12
7134.344901592435,failure,10,1,2,1,1,11
7135.272727949692,repair_complete,10,2,1,0,1,12
7135.475292841763,failure,10,1,2,1,1,11
7135.558283917366,repair_complete,10,2,1,0,1,12
7135.811863286165,repair_complete,10,3,0,0,0,13
7139.4835792655695,failure,10,2,1,0,1,12
7140.209996483959,repair_complete,10,3,0,0,0,13
7157.5740415021,failure,10,2,1,0,1,12
7157.629445528756,repair_complete,10,3,0,0,0,13
7172.307956374246,failure,10,2,1,0,1,12
7172.473539853115,repair_complete,10,3,0,0,0,13
7179.593397923815,failure,10,2,1,0,1,12
7181.1035724713765,repair_complete,10,3,0,0,0,13
7195.714944635309,failure,10,2,1,0,1,12
7196.164086404953,repair_complete,10,3,0,0,0,13
7199.960443123084,failure,10,2,1,0,1,12
7200.0466318035305,repair_complete,10,3,0,0,0,13
7201.459489273238,failure,10,2,1,0,1,12
7201.772728070803,repair_complete,10,3,0,0,0,13
7201.947499424654,failure,10,2,1,0,1,12
7202.375705707343,repair_complete,10,3,0,0,0,13
7224.496476642705,failure,10,2,1,0,1,12
7224.511383624565,repair_complete,10,3,0,0,0,13
7228.884577526943,failure,10,2,1,0,1,12
7228.907741974504,repair_complete,10,3,0,0,0,13
7230.385434495909,failure,10,2,1,0,1,12
7230.5409228156805,repair_complete,10,3,0,0,0,13
7239.314623101575,failure,10,2,1,0,1,12
7239.845668105826,repair_complete,10,3,0,0,0,13
7247.726108418645,failure,10,2,1,0,1,12
7247.989944281927,repair_complete,10,3,0,0,0,13
7259.657605724443,failure,10,2,1,0,1,12
7260.090397842666,repair_complete,10,3,0,0,0,13
7268.995246424535,failure,10,2,1,0,1,12
7270.586848350273,repair_complete,10,3,0,0,0,13
7276.9763437235815,failure,10,2,1,0,1,12
7277.006620384058,repair_complete,10,3,0,0,0,13
7283.111620641728,failure,10,2,1,0,1,12
7287.097327492357,repair_complete,10,3,0,0,0,13
7290.774757844285,failure,10,2,1,0,1,12
7291.211125022336,repair_complete,10,3,0,0,0,13
7302.017122539064,failure,10,2,1,0,1,12
7304.941600738702,repair_complete,10,3,0,0,0,13
7324.175557119001,failure,10,2,1,0,1,12
7324.812718971414,repair_complete,10,3,0,0,0,13
7332.228793798502,failure,10,2,1,0,1,12
7332.3611383907455,repair_complete,10,3,0,0,0,13
7341.072051381425,failure,10,2,1,0,1,12
7341.3222170827885,repair_complete,10,3,0,0,0,13
7360.416751890209,failure,10,2,1,0,1,12
7360.52574894273,failure,10,1,2,1,1,11
7360.721079987864,failure,10,0,3,2,1,10
7361.307934304681,repair_complete,10,1,2,1,1,11
7362.480665790999,repair_complete,10,2,1,0,1,12
7364.13468280783,repair_complete,10,3,0,0,0,13
7374.571079495986,failure,10,2,1,0,1,12
7374.673703025977,repair_complete,10,3,0,0,0,13
7396.665604955765,failure,10,2,1,0,1,12
7397.412123718912,repair_complete,10,3,0,0,0,13
7400.544372666851,failure,10,2,1,0,1,12
7400.876218843889,repair_complete,10,3,0,0,0,13
7405.8699073096595,failure,10,2,1,0,1,12
7406.765270632901,failure,10,1,2,1,1,11
7407.872305793316,repair_complete,10,2,1,0,1,12
7409.644976221261,repair_complete,10,3,0,0,0,13
7412.565932612812,failure,10,2,1,0,1,12
7412.7558562171325,repair_complete,10,3,0,0,0,13
7415.479808198804,failure,10,2,1,0,1,12
7415.641445314347,repair_complete,10,3,0,0,0,13
7416.176076146093,failure,10,2,1,0,1,12
7416.9094848497525,repair_complete,10,3,0,0,0,13
7421.51065856127,failure,10,2,1,0,1,12
7421.535720279326,repair_complete,10,3,0,0,0,13
7422.831832064326,failure,10,2,1,0,1,12
7424.593733788189,repair_complete,10,3,0,0,0,13
7428.999668886844,failure,10,2,1,0,1,12
7429.062087086775,repair_complete,10,3,0,0,0,13
7436.867590311349,failure,10,2,1,0,1,12
7437.258908414621,repair_complete,10,3,0,0,0,13
7448.0401071728475,failure,10,2,1,0,1,12
7449.963358973822,repair_complete,10,3,0,0,0,13
7455.435422324016,failure,10,2,1,0,1,12
7455.558699727894,repair_complete,10,3,0,0,0,13
7458.225388803199,failure,10,2,1,0,1,12
7460.0028363683605,repair_complete,10,3,0,0,0,13
7466.701226513642,failure,10,2,1,0,1,12
7468.5061328607735,repair_complete,10,3,0,0,0,13
7481.09997532419,failure,10,2,1,0,1,12
7481.638424543139,repair_complete,10,3,0,0,0,13
7487.880998133909,failure,10,2,1,0,1,12
7488.932967033492,repair_complete,10,3,0,0,0,13
7491.988212673528,failure,10,2,1,0,1,12
7494.193181561231,repair_complete,10,3,0,0,0,13
7502.080648560421,failure,10,2,1,0,1,12
7503.4324457088915,repair_complete,10,3,0,0,0,13
7513.398382083394,failure,10,2,1,0,1,12
7513.475244190031,repair_complete,10,3,0,0,0,13
7515.8371700899925,failure,10,2,1,0,1,12
7516.195252775318,repair_complete,10,3,0,0,0,13
7518.878220563136,failure,10,2,1,0,1,12
7518.900501544477,repair_complete,10,3,0,0,0,13
7532.784837191938,failure,10,2,1,0,1,12
7534.024069301695,repair_complete,10,3,0,0,0,13
7536.741043789802,failure,10,2,1,0,1,12
7537.687362210028,repair_complete,10,3,0,0,0,13
7547.839858665773,failure,10,2,1,0,1,12
7548.097334460432,repair_complete,10,3,0,0,0,13
7555.71662522089,failure,10,2,1,0,1,12
7556.390075608113,repair_complete,10,3,0,0,0,13
7561.977525971877,failure,10,2,1,0,1,12
7562.462875290296,repair_complete,10,3,0,0,0,13
7562.6473120177725,failure,10,2,1,0,1,12
7562.755209510613,repair_complete,10,3,0,0,0,13
7584.32083035623,failure,10,2,1,0,1,12
7587.129403356688,repair_complete,10,3,0,0,0,13
7593.929171387641,failure,10,2,1,0,1,12
7594.203433040465,repair_complete,10,3,0,0,0,13
7596.290612981402,failure,10,2,1,0,1,12
7596.927422846849,repair_complete,10,3,0,0,0,13
7620.846516499957,failure,10,2,1,0,1,12
7622.264086316655,repair_complete,10,3,0,0,0,13
7628.087315144035,failure,10,2,1,0,1,12
7628.7844561003285,repair_complete,10,3,0,0,0,13
7637.090253156029,failure,10,2,1,0,1,12
7638.357356217734,repair_complete,10,3,0,0,0,13
7639.2032827967405,failure,10,2,1,0,1,12
7639.367918518695,repair_complete,10,3,0,0,0,13
7655.78722848601,failure,10,2,1,0,1,12
7658.927199741117,repair_complete,10,3,0,0,0,13
7666.359999995627,failure,10,2,1,0,1,12
7666.91043068842,repair_complete,10,3,0,0,0,13
7671.5835445744715,failure,10,2,1,0,1,12
7672.9709793815655,repair_complete,10,3,0,0,0,13
7685.201442443179,failure,10,2,1,0,1,12
7686.521027687101,repair_complete,10,3,0,0,0,13
7699.421290864443,failure,10,2,1,0,1,12
7703.8198421659245,repair_complete,10,3,0,0,0,13
7712.455771230471,failure,10,2,1,0,1,12
7713.599583797358,repair_complete,10,3,0,0,0,13
7727.855531677007,failure,10,2,1,0,1,12
7729.259944211783,repair_complete,10,3,0,0,0,13
7734.901013313432,failure,10,2,1,0,1,12
7735.220685008304,failure,10,1,2,1,1,11
7736.19155435549,repair_complete,10,2,1,0,1,12
7737.310432046859,repair_complete,10,3,0,0,0,13
7749.291905598053,failure,10,2,1,0,1,12
7749.347440537772,repair_complete,10,3,0,0,0,13
7754.905445843733,failure,10,2,1,0,1,12
7755.055918897496,repair_complete,10,3,0,0,0,13
7760.509140030811,failure,10,2,1,0,1,12
7761.951541454827,failure,10,1,2,1,1,11
7763.973829713056,repair_complete,10,2,1,0,1,12
7765.417866220959,repair_complete,10,3,0,0,0,13
7773.872988922781,failure,10,2,1,0,1,12
7774.116111399835,repair_complete,10,3,0,0,0,13
7786.3267702695275,failure,10,2,1,0,1,12
7786.461436369103,repair_complete,10,3,0,0,0,13
7787.336274463262,failure,10,2,1,0,1,12
7789.894401681206,repair_complete,10,3,0,0,0,13
7819.63114231863,failure,10,2,1,0,1,12
7820.577969207057,repair_complete,10,3,0,0,0,13
7830.000469613632,failure,10,2,1,0,1,12
7830.091874835756,failure,10,1,2,1,1,11
7830.904636859027,repair_complete,10,2,1,0,1,12
7831.36463078157,repair_complete,10,3,0,0,0,13
7836.950761685564,failure,10,2,1,0,1,12
7837.081160682263,repair_complete,10,3,0,0,0,13
7840.337210114846,failure,10,2,1,0,1,12
7842.360497155601,failure,10,1,2,1,1,11
7843.81787427421,repair_complete,10,2,1,0,1,12
7843.896216755737,failure,10,1,2,1,1,11
7844.246036967934,repair_complete,10,2,1,0,1,12
7844.596006936752,repair_complete,10,3,0,0,0,13
7845.343123447757,failure,10,2,1,0,1,12
7847.378373755274,repair_complete,10,3,0,0,0,13
7855.850212104025,failure,10,2,1,0,1,12
7857.070047303182,repair_complete,10,3,0,0,0,13
7859.0992622352305,failure,10,2,1,0,1,12
7861.151710099865,repair_complete,10,3,0,0,0,13
7862.945715361219,failure,10,2,1,0,1,12
7865.373393584886,failure,10,1,2,1,1,11
7868.69784276426,repair_complete,10,2,1,0,1,12
7869.089538592411,repair_complete,10,3,0,0,0,13
7872.570445417515,failure,10,2,1,0,1,12
7872.893045789556,repair_complete,10,3,0,0,0,13
7876.374317527312,failure,10,2,1,0,1,12
7877.264315005285,repair_complete,10,3,0,0,0,13
7881.353610735799,failure,10,2,1,0,1,12
7882.198396266343,repair_complete,10,3,0,0,0,13
7887.834789073293,failure,10,2,1,0,1,12
7889.591452581981,repair_complete,10,3,0,0,0,13
7891.502469436828,failure,10,2,1,0,1,12
7891.870866062243,repair_complete,10,3,0,0,0,13
7903.739726450207,failure,10,2,1,0,1,12
7904.561570188084,repair_complete,10,3,0,0,0,13
7906.213079554994,failure,10,2,1,0,1,12
7906.402861645406,repair_complete,10,3,0,0,0,13
7908.853692418127,failure,10,2,1,0,1,12
7908.991578899804,repair_complete,10,3,0,0,0,13
7912.134320583027,failure,10,2,1,0,1,12
7912.809383975545,repair_complete,10,3,0,0,0,13
7926.60435311831,failure,10,2,1,0,1,12
7926.879453676595,repair_complete,10,3,0,0,0,13
7937.2842390582355,failure,10,2,1,0,1,12
7937.466076272967,repair_complete,10,3,0,0,0,13
7973.688295267671,failure,10,2,1,0,1,12
7975.562038874502,repair_complete,10,3,0,0,0,13
7975.960966698302,failure,10,2,1,0,1,12
7976.396959238384,repair_complete,10,3,0,0,0,13
8006.753091026782,failure,10,2,1,0,1,12
8007.017422825577,repair_complete,10,3,0,0,0,13
8008.884938003327,failure,10,2,1,0,1,12
8011.087950145698,repair_complete,10,3,0,0,0,13
8017.635479849969,failure,10,2,1,0,1,12
8018.190905594952,repair_complete,10,3,0,0,0,13
8025.529464255403,failure,10,2,1,0,1,12
8025.972248816365,repair_complete,10,3,0,0,0,13
8030.34528239657,failure,10,2,1,0,1,12
8033.2527940158,repair_complete,10,3,0,0,0,13
8038.025489592086,failure,10,2,1,0,1,12
8038.483775996193,repair_complete,10,3,0,0,0,13
8041.083191336841,failure,10,2,1,0,1,12
8041.329654991018,repair_complete,10,3,0,0,0,13
8058.042339945924,failure,10,2,1,0,1,12
8058.048989810292,repair_complete,10,3,0,0,0,13
8078.692104067395,failure,10,2,1,0,1,12
8080.614883582772,repair_complete,10,3,0,0,0,13
8080.8032173322035,failure,10,2,1,0,1,12
8081.006318527361,repair_complete,10,3,0,0,0,13
8084.738699861006,failure,10,2,1,0,1,12
8086.357730911319,repair_complete,10,3,0,0,0,13
8092.580948275068,failure,10,2,1,0,1,12
8094.280534759403,repair_complete,10,3,0,0,0,13
8098.541318596594,failure,10,2,1,0,1,12
8098.620440867656,repair_complete,10,3,0,0,0,13
8102.610590781839,failure,10,2,1,0,1,12
8102.636433611503,repair_complete,10,3,0,0,0,13
8102.931231625361,failure,10,2,1,0,1,12
8103.17310558346,repair_complete,10,3,0,0,0,13
8107.308411716076,failure,10,2,1,0,1,12
8108.442121773449,repair_complete,10,3,0,0,0,13
8112.634982508707,failure,10,2,1,0,1,12
8114.1098802873585,repair_complete,10,3,0,0,0,13
8128.453704830092,failure,10,2,1,0,1,12
8128.506839372678,repair_complete,10,3,0,0,0,13
8156.079846762358,failure,10,2,1,0,1,12
8158.211822290068,repair_complete,10,3,0,0,0,13
8159.029122999069,failure,10,2,1,0,1,12
8159.173281267549,repair_complete,10,3,0,0,0,13
8166.5771935578405,failure,10,2,1,0,1,12
8167.553733524812,repair_complete,10,3,0,0,0,13
8167.891461173616,failure,10,2,1,0,1,12
8170.125558687151,repair_complete,10,3,0,0,0,13
8173.603686156953,failure,10,2,1,0,1,12
8175.733010603418,repair_complete,10,3,0,0,0,13
8180.565502278474,failure,10,2,1,0,1,12
8182.585923271236,repair_complete,10,3,0,0,0,13
8188.886104007351,failure,10,2,1,0,1,12
8192.365156526259,repair_complete,10,3,0,0,0,13
8198.812294239508,failure,10,2,1,0,1,12
8199.839538169086,repair_complete,10,3,0,0,0,13
8200.609782766078,failure,10,2,1,0,1,12
8201.994497227846,repair_complete,10,3,0,0,0,13
8219.007233408605,failure,10,2,1,0,1,12
8219.14317277759,repair_complete,10,3,0,0,0,13
8223.25083316502,failure,10,2,1,0,1,12
8224.922012842351,repair_complete,10,3,0,0,0,13
8228.400887539972,failure,10,2,1,0,1,12
8229.909272413748,repair_complete,10,3,0,0,0,13
8234.034467266845,failure,10,2,1,0,1,12
8234.116068247673,failure,10,1,2,1,1,11
8234.726373547057,repair_complete,10,2,1,0,1,12
8235.234647367302,repair_complete,10,3,0,0,0,13
8251.25078194742,failure,10,2,1,0,1,12
8251.549489926581,repair_complete,10,3,0,0,0,13
8264.491610826251,failure,10,2,1,0,1,12
8266.977344694062,repair_complete,10,3,0,0,0,13
8267.729168721076,failure,10,2,1,0,1,12
8271.174225626835,repair_complete,10,3,0,0,0,13
8281.225818182267,failure,10,2,1,0,1,12
8281.397226174726,failure,10,1,2,1,1,11
8283.515036211773,repair_complete,10,2,1,0,1,12
8285.123983962203,repair_complete,10,3,0,0,0,13
8299.030421208037,failure,10,2,1,0,1,12
8299.234177124963,repair_complete,10,3,0,0,0,13
8302.025579068291,failure,10,2,1,0,1,12
8302.990702124367,repair_complete,10,3,0,0,0,13
8306.73971330393,failure,10,2,1,0,1,12
8307.953005232162,repair_complete,10,3,0,0,0,13
8314.333502795216,failure,10,2,1,0,1,12
8315.601827866025,failure,10,1,2,1,1,11
8320.173352300304,repair_complete,10,2,1,0,1,12
8320.613539724927,repair_complete,10,3,0,0,0,13
8321.530582760704,failure,10,2,1,0,1,12
8322.38108636295,repair_complete,10,3,0,0,0,13
8323.445464777435,failure,10,2,1,0,1,12
8323.52952340319,repair_complete,10,3,0,0,0,13
8326.18531349266,failure,10,2,1,0,1,12
8330.164281931202,repair_complete,10,3,0,0,0,13
8339.942945466768,failure,10,2,1,0,1,12
8339.999162326241,repair_complete,10,3,0,0,0,13
8357.818246892259,failure,10,2,1,0,1,12
8358.624984052056,repair_complete,10,3,0,0,0,13
8359.376622855147,failure,10,2,1,0,1,12
8360.596462651565,repair_complete,10,3,0,0,0,13
8385.750444213501,failure,10,2,1,0,1,12
8385.799827048177,repair_complete,10,3,0,0,0,13
8390.664814258651,failure,10,2,1,0,1,12
8391.578347234568,failure,10,1,2,1,1,11
8391.686161344942,repair_complete,10,2,1,0,1,12
8392.465115582749,repair_complete,10,3,0,0,0,13
8413.9879616911,failure,10,2,1,0,1,12
8416.367422295052,repair_complete,10,3,0,0,0,13
8424.926430665408,failure,10,2,1,0,1,12
8426.28343701901,repair_complete,10,3,0,0,0,13
8446.233074168491,failure,10,2,1,0,1,12
8446.724983520531,repair_complete,10,3,0,0,0,13
8447.67049677149,failure,10,2,1,0,1,12
8448.915329352258,repair_complete,10,3,0,0,0,13
8453.580382446215,failure,10,2,1,0,1,12
8455.008404142514,repair_complete,10,3,0,0,0,13
8471.111924953355,failure,10,2,1,0,1,12
8471.694251262175,repair_complete,10,3,0,0,0,13
8477.341518319448,failure,10,2,1,0,1,12
8480.44020764488,repair_complete,10,3,0,0,0,13
8495.171160817643,failure,10,2,1,0,1,12
8496.450406217928,repair_complete,10,3,0,0,0,13
8501.815658393725,failure,10,2,1,0,1,12
8502.031840461612,repair_complete,10,3,0,0,0,13
8505.216360873472,failure,10,2,1,0,1,12
8505.740572774701,repair_complete,10,3,0,0,0,13
8520.409317817272,failure,10,2,1,0,1,12
8520.54956252029,repair_complete,10,3,0,0,0,13
8520.995654942359,failure,10,2,1,0,1,12
8521.482633243744,repair_complete,10,3,0,0,0,13
8531.31546377902,failure,10,2,1,0,1,12
8531.44576768572,repair_complete,10,3,0,0,0,13
8551.371843698282,failure,10,2,1,0,1,12
8552.94638570109,repair_complete,10,3,0,0,0,13
8554.0311917857,failure,10,2,1,0,1,12
8554.525752998978,repair_complete,10,3,0,0,0,13
8557.372542971541,failure,10,2,1,0,1,12
8558.19842428682,repair_complete,10,3,0,0,0,13
8575.077100778697,failure,10,2,1,0,1,12
8575.145456849308,repair_complete,10,3,0,0,0,13
8577.96655415784,failure,10,2,1,0,1,12
8580.82078001001,repair_complete,10,3,0,0,0,13
8580.865738241873,failure,10,2,1,0,1,12
8581.605279534706,repair_complete,10,3,0,0,0,13
8599.095910205897,failure,10,2,1,0,1,12
8601.439972205348,repair_complete,10,3,0,0,0,13
8621.880568862436,failure,10,2,1,0,1,12
8622.881795629015,repair_complete,10,3,0,0,0,13
8640.233057082412,failure,10,2,1,0,1,12
8641.127292664863,repair_complete,10,3,0,0,0,13
8645.897919654099,failure,10,2,1,0,1,12
8647.201060985199,repair_complete,10,3,0,0,0,13
8654.657495640571,failure,10,2,1,0,1,12
8654.76551183237,repair_complete,10,3,0,0,0,13
8671.090773785463,failure,10,2,1,0,1,12
8672.228736887531,repair_complete,10,3,0,0,0,13
8684.331164383639,failure,10,2,1,0,1,12
8685.821037113717,repair_complete,10,3,0,0,0,13
8698.02996394946,failure,10,2,1,0,1,12
8699.404381843548,repair_complete,10,3,0,0,0,13
8718.35420496634,failure,10,2,1,0,1,12
8721.164303300111,repair_complete,10,3,0,0,0,13
8730.131850080808,failure,10,2,1,0,1,12
8731.238950972103,repair_complete,10,3,0,0,0,13
8786.20679367646,failure,10,2,1,0,1,12
8786.601930934994,repair_complete,10,3,0,0,0,13
8798.71344412154,failure,10,2,1,0,1,12
8799.974787375217,repair_complete,10,3,0,0,0,13
8826.861719104152,failure,10,2,1,0,1,12
8826.99139300776,repair_complete,10,3,0,0,0,13
8846.321087152508,failure,10,2,1,0,1,12
8846.760509800688,repair_complete,10,3,0,0,0,13
8872.460957269379,failure,10,2,1,0,1,12
8873.30115618227,repair_complete,10,3,0,0,0,13
8876.069806127232,failure,10,2,1,0,1,12
8876.291335967042,failure,10,1,2,1,1,11
8877.253568635642,repair_complete,10,2,1,0,1,12
8877.40627670836,repair_complete,10,3,0,0,0,13
8881.9868138218,failure,10,2,1,0,1,12
8883.73524309112,repair_complete,10,3,0,0,0,13
8891.957201285873,failure,10,2,1,0,1,12
8892.763080185514,repair_complete,10,3,0,0,0,13
8910.934073859544,failure,10,2,1,0,1,12
8911.256916089867,repair_complete,10,3,0,0,0,13
8918.196253545955,failure,10,2,1,0,1,12
8918.519513471567,repair_complete,10,3,0,0,0,13
8919.91284355572,failure,10,2,1,0,1,12
8920.093155577255,repair_complete,10,3,0,0,0,13
8930.800742375413,failure,10,2,1,0,1,12
8931.328608714135,repair_complete,10,3,0,0,0,13
8944.35238747218,failure,10,2,1,0,1,12
8944.592911556903,repair_complete,10,3,0,0,0,13
8947.875562574647,failure,10,2,1,0,1,12
8948.440267342108,repair_complete,10,3,0,0,0,13
8953.200099026944,failure,10,2,1,0,1,12
8953.218245721673,repair_complete,10,3,0,0,0,13
8967.071537365526,failure,10,2,1,0,1,12
8968.532638553124,repair_complete,10,3,0,0,0,13
8969.085137429229,failure,10,2,1,0,1,12
8971.047152685745,repair_complete,10,3,0,0,0,13
8981.516259380403,failure,10,2,1,0,1,12
8981.775026776937,repair_complete,10,3,0,0,0,13
8991.613623925026,failure,10,2,1,0,1,12
8991.986348010361,repair_complete,10,3,0,0,0,13
8993.096185941407,failure,10,2,1,0,1,12
8993.209643681146,repair_complete,10,3,0,0,0,13
9007.211872541919,failure,10,2,1,0,1,12
9008.452229318933,repair_complete,10,3,0,0,0,13
9009.383489507989,failure,10,2,1,0,1,12
9009.539603327441,repair_complete,10,3,0,0,0,13
9011.247357453936,failure,10,2,1,0,1,12
9012.008634913915,repair_complete,10,3,0,0,0,13
9019.36337205577,failure,10,2,1,0,1,12
9019.407116846269,repair_complete,10,3,0,0,0,13
9023.217937627214,failure,10,2,1,0,1,12
9023.679406554014,repair_complete,10,3,0,0,0,13
9029.450212179052,failure,10,2,1,0,1,12
9033.026816421028,failure,10,1,2,1,1,11
9033.073641287792,repair_complete,10,2,1,0,1,12
9034.317587344847,repair_complete,10,3,0,0,0,13
9035.849738194269,failure,10,2,1,0,1,12
9036.986451670868,repair_complete,10,3,0,0,0,13
9038.582521021617,failure,10,2,1,0,1,12
9038.843245641741,repair_complete,10,3,0,0,0,13
9060.84948424693,failure,10,2,1,0,1,12
9063.467456090133,repair_complete,10,3,0,0,0,13
9066.29866072868,failure,10,2,1,0,1,12
9066.347447775022,repair_complete,10,3,0,0,0,13
9072.892728220166,failure,10,2,1,0,1,12
9073.21976073876,failure,10,1,2,1,1,11
9074.697747829732,repair_complete,10,2,1,0,1,12
9074.920686347943,repair_complete,10,3,0,0,0,13
9083.768839597149,failure,10,2,1,0,1,12
9084.070554001582,repair_complete,10,3,0,0,0,13
9085.529566558502,failure,10,2,1,0,1,12
9085.656018099013,repair_complete,10,3,0,0,0,13
9088.613487475395,failure,10,2,1,0,1,12
9088.822853247677,repair_complete,10,3,0,0,0,13
9100.492154215259,failure,10,2,1,0,1,12
9101.200153177551,repair_complete,10,3,0,0,0,13
9124.55984225659,failure,10,2,1,0,1,12
9128.819588503842,repair_complete,10,3,0,0,0,13
9130.498002025393,failure,10,2,1,0,1,12
9130.742109101384,failure,10,1,2,1,1,11
9130.959394971143,failure,10,0,3,2,1,10
9131.01155284766,repair_complete,10,1,2,1,1,11
9131.171528777038,repair_complete,10,2,1,0,1,12
9132.255983151215,repair_complete,10,3,0,0,0,13
9146.443702232318,failure,10,2,1,0,1,12
9148.480913305164,repair_complete,10,3,0,0,0,13
9167.388077652333,failure,10,2,1,0,1,12
9167.820190985543,repair_complete,10,3,0,0,0,13
9168.459104055957,failure,10,2,1,0,1,12
9169.679958730856,failure,10,1,2,1,1,11
9169.9751926875,repair_complete,10,2,1,0,1,12
9171.111840269738,failure,10,1,2,1,1,11
9172.229062623179,repair_complete,10,2,1,0,1,12
9172.588254526863,repair_complete,10,3,0,0,0,13
9181.528921430132,failure,10,2,1,0,1,12
9183.339183614975,repair_complete,10,3,0,0,0,13
9187.243009656786,failure,10,2,1,0,1,12
9188.872088898113,repair_complete,10,3,0,0,0,13
9214.9375306357,failure,10,2,1,0,1,12
9214.977664743368,repair_complete,10,3,0,0,0,13
9215.07707275817,failure,10,2,1,0,1,12
9215.718441850096,repair_complete,10,3,0,0,0,13
9216.337935481957,failure,10,2,1,0,1,12
9218.07265573267,repair_complete,10,3,0,0,0,13
9222.504071115953,failure,10,2,1,0,1,12
9222.8465082033,repair_complete,10,3,0,0,0,13
9226.148618943884,failure,10,2,1,0,1,12
9227.326257541074,repair_complete,10,3,0,0,0,13
9247.552426871312,failure,10,2,1,0,1,12
9248.13157346866,repair_complete,10,3,0,0,0,13
9248.381538809064,failure,10,2,1,0,1,12
9249.937686967403,repair_complete,10,3,0,0,0,13
9253.782236713636,failure,10,2,1,0,1,12
9254.024517408117,repair_complete,10,3,0,0,0,13
9254.782359148938,failure,10,2,1,0,1,12
9257.739213794708,repair_complete,10,3,0,0,0,13
9258.04583505965,failure,10,2,1,0,1,12
9258.740188800552,repair_complete,10,3,0,0,0,13
9260.908840422142,failure,10,2,1,0,1,12
9262.077267955932,repair_complete,10,3,0,0,0,13
9266.523094709428,failure,10,2,1,0,1,12
9267.286044806326,repair_complete,10,3,0,0,0,13
9270.155321798393,failure,10,2,1,0,1,12
9270.9533953693,repair_complete,10,3,0,0,0,13
9278.896796993668,failure,10,2,1,0,1,12
9284.895694275488,repair_complete,10,3,0,0,0,13
9287.629298339934,failure,10,2,1,0,1,12
9288.584412054544,repair_complete,10,3,0,0,0,13
9289.46398332009,failure,10,2,1,0,1,12
9291.69730686825,repair_complete,10,3,0,0,0,13
9292.39430968794,failure,10,2,1,0,1,12
9293.13002636045,repair_complete,10,3,0,0,0,13
9309.908895400122,failure,10,2,1,0,1,12
9310.693988102694,repair_complete,10,3,0,0,0,13
9324.304848293968,failure,10,2,1,0,1,12
9324.60240043877,repair_complete,10,3,0,0,0,13
9324.83708325507,failure,10,2,1,0,1,12
9324.906632769607,repair_complete,10,3,0,0,0,13
9328.308222732281,failure,10,2,1,0,1,12
9328.41913602454,repair_complete,10,3,0,0,0,13
9343.351315118536,failure,10,2,1,0,1,12
9343.45871744579,failure,10,1,2,1,1,11
9344.13279251688,repair_complete,10,2,1,0,1,12
9344.459127314314,failure,10,1,2,1,1,11
9344.928821915015,repair_complete,10,2,1,0,1,12
9346.04827122614,repair_complete,10,3,0,0,0,13
9352.56342179109,failure,10,2,1,0,1,12
9353.569386775582,repair_complete,10,3,0,0,0,13
9392.172151840714,failure,10,2,1,0,1,12
9393.125168019578,repair_complete,10,3,0,0,0,13
9395.981378477953,failure,10,2,1,0,1,12
9398.245915074249,repair_complete,10,3,0,0,0,13
9433.572629236958,failure,10,2,1,0,1,12
9433.575897040722,repair_complete,10,3,0,0,0,13
9435.993672505803,failure,10,2,1,0,1,12
9436.19226010344,repair_complete,10,3,0,0,0,13
9448.09532727473,failure,10,2,1,0,1,12
9448.233025212648,failure,10,1,2,1,1,11
9450.965389329871,repair_complete,10,2,1,0,1,12
9451.373786903065,repair_complete,10,3,0,0,0,13
9465.96183643772,failure,10,2,1,0,1,12
9467.582535824666,failure,10,1,2,1,1,11
9467.771265451898,repair_complete,10,2,1,0,1,12
9468.163736701421,repair_complete,10,3,0,0,0,13
9468.464422808303,failure,10,2,1,0,1,12
9469.63088904217,failure,10,1,2,1,1,11
9470.004487308674,repair_complete,10,2,1,0,1,12
9470.39986354164,repair_complete,10,3,0,0,0,13
9484.236032781328,failure,10,2,1,0,1,12
9484.79744454574,repair_complete,10,3,0,0,0,13
9489.880052205745,failure,10,2,1,0,1,12
9490.620816763534,repair_complete,10,3,0,0,0,13
9495.025792556084,failure,10,2,1,0,1,12
9495.327839493248,repair_complete,10,3,0,0,0,13
9498.868668697603,failure,10,2,1,0,1,12
9499.381802527343,repair_complete,10,3,0,0,0,13
9501.893690015386,failure,10,2,1,0,1,12
9505.811544361066,repair_complete,10,3,0,0,0,13
9506.400343068573,failure,10,2,1,0,1,12
9507.497876179394,failure,10,1,2,1,1,11
9509.219207859003,repair_complete,10,2,1,0,1,12
9509.41328944088,repair_complete,10,3,0,0,0,13
9510.451670136634,failure,10,2,1,0,1,12
9511.469668314448,failure,10,1,2,1,1,11
9513.696473545548,repair_complete,10,2,1,0,1,12
9516.233058582298,repair_complete,10,3,0,0,0,13
9517.297856456375,failure,10,2,1,0,1,12
9517.776516190224,repair_complete,10,3,0,0,0,13
9542.858763398042,failure,10,2,1,0,1,12
9543.320980951234,repair_complete,10,3,0,0,0,13
9560.301103311931,failure,10,2,1,0,1,12
9561.017588871202,failure,10,1,2,1,1,11
9565.00863486702,repair_complete,10,2,1,0,1,12
9565.530106043787,repair_complete,10,3,0,0,0,13
9566.238225891502,failure,10,2,1,0,1,12
9567.383617885553,repair_complete,10,3,0,0,0,13
